ImeDatoteke;Kategorija;ID_Kategorija
ILSVRC2010_val_00019117.JPEG;obelisk;848
ILSVRC2010_val_00019118.JPEG;mortarboard;940
ILSVRC2010_val_00019119.JPEG;bib;885
ILSVRC2010_val_00019120.JPEG;ilang-ilang, ylang-ylang, Cananga odorata;238
ILSVRC2010_val_00019121.JPEG;shallot;62
ILSVRC2010_val_00019122.JPEG;dendrobium;161
ILSVRC2010_val_00019123.JPEG;king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica;295
ILSVRC2010_val_00019124.JPEG;cymbid, cymbidium;158
ILSVRC2010_val_00019125.JPEG;soy, soybean, soya, soya bean;35
ILSVRC2010_val_00019126.JPEG;American black bear, black bear, Ursus americanus, Euarctos americanus;418
ILSVRC2010_val_00019127.JPEG;American white birch, paper birch, paperbark birch, canoe birch, Betula cordifolia, Betula papyrifera;209
ILSVRC2010_val_00019128.JPEG;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;702
ILSVRC2010_val_00019129.JPEG;sturgeon;497
ILSVRC2010_val_00019130.JPEG;sandbar, sand bar;74
ILSVRC2010_val_00019131.JPEG;scabious, scabiosa;185
ILSVRC2010_val_00019132.JPEG;Saint Bernard, St Bernard;381
ILSVRC2010_val_00019133.JPEG;Great Dane;374
ILSVRC2010_val_00019134.JPEG;pumpkin seed;87
ILSVRC2010_val_00019135.JPEG;window screen;969
ILSVRC2010_val_00019136.JPEG;orange;15
ILSVRC2010_val_00019137.JPEG;vacuum, vacuum cleaner;997
ILSVRC2010_val_00019138.JPEG;picket fence, paling;871
ILSVRC2010_val_00019139.JPEG;horse cart, horse-cart;692
ILSVRC2010_val_00019140.JPEG;nymphalid, nymphalid butterfly, brush-footed butterfly, four-footed butterfly;323
ILSVRC2010_val_00019141.JPEG;bag, traveling bag, travelling bag, grip, suitcase;731
ILSVRC2010_val_00019142.JPEG;cuirass;972
ILSVRC2010_val_00019143.JPEG;lycaenid, lycaenid butterfly;328
ILSVRC2010_val_00019144.JPEG;thatch, thatched roof;962
ILSVRC2010_val_00019145.JPEG;puffball, true puffball;270
ILSVRC2010_val_00019146.JPEG;shoji;887
ILSVRC2010_val_00019147.JPEG;shower curtain;822
ILSVRC2010_val_00019148.JPEG;short pants, shorts, trunks;913
ILSVRC2010_val_00019149.JPEG;monarch, monarch butterfly, milkweed butterfly, Danaus plexippus;325
ILSVRC2010_val_00019150.JPEG;accordion, piano accordion, squeeze box;500
ILSVRC2010_val_00019151.JPEG;damask violet, Dames violet, sweet rocket, Hesperis matronalis;121
ILSVRC2010_val_00019152.JPEG;subway train;795
ILSVRC2010_val_00019153.JPEG;male orchis, early purple orchid, Orchis mascula;148
ILSVRC2010_val_00019154.JPEG;sorrel tree, sourwood, titi, Oxydendrum arboreum;246
ILSVRC2010_val_00019155.JPEG;spider monkey, Ateles geoffroyi;404
ILSVRC2010_val_00019156.JPEG;scorpion;279
ILSVRC2010_val_00019157.JPEG;griffon, Brussels griffon, Belgian griffon;373
ILSVRC2010_val_00019158.JPEG;fireboat;781
ILSVRC2010_val_00019159.JPEG;lotion;774
ILSVRC2010_val_00019160.JPEG;flatworm, platyhelminth;334
ILSVRC2010_val_00019161.JPEG;English setter;355
ILSVRC2010_val_00019162.JPEG;seat belt, seatbelt;601
ILSVRC2010_val_00019163.JPEG;half track;687
ILSVRC2010_val_00019164.JPEG;warplane, military plane;778
ILSVRC2010_val_00019165.JPEG;nigella;111
ILSVRC2010_val_00019166.JPEG;mosque;838
ILSVRC2010_val_00019167.JPEG;honey locust, Gleditsia triacanthos;219
ILSVRC2010_val_00019168.JPEG;stadium, bowl, arena, sports stadium;876
ILSVRC2010_val_00019169.JPEG;jinrikisha, ricksha, rickshaw;693
ILSVRC2010_val_00019170.JPEG;butterfly orchid, butterfly orchis, Orchis papilionaceae;149
ILSVRC2010_val_00019171.JPEG;cyclamen, Cyclamen purpurascens;180
ILSVRC2010_val_00019172.JPEG;golden shower tree, drumstick tree, purging cassia, pudding pipe tree, canafistola, canafistula, Cassia fistula;218
ILSVRC2010_val_00019173.JPEG;tick;286
ILSVRC2010_val_00019174.JPEG;camcorder;760
ILSVRC2010_val_00019175.JPEG;common marigold, pot marigold, ruddles, Scotch marigold, Calendula officinalis;137
ILSVRC2010_val_00019176.JPEG;peanut;104
ILSVRC2010_val_00019177.JPEG;delphinium;110
ILSVRC2010_val_00019178.JPEG;honeycomb;877
ILSVRC2010_val_00019179.JPEG;aircraft carrier, carrier, flattop, attack aircraft carrier;791
ILSVRC2010_val_00019180.JPEG;puffball, true puffball;270
ILSVRC2010_val_00019181.JPEG;dogwood, dogwood tree, cornel;260
ILSVRC2010_val_00019182.JPEG;cellular telephone, cellular phone, cellphone, cell, mobile phone;763
ILSVRC2010_val_00019183.JPEG;bell;524
ILSVRC2010_val_00019184.JPEG;holly;259
ILSVRC2010_val_00019185.JPEG;Yorkshire terrier;362
ILSVRC2010_val_00019186.JPEG;boathouse;836
ILSVRC2010_val_00019187.JPEG;logwood, logwood tree, campeachy, bloodwood tree, Haematoxylum campechianum;222
ILSVRC2010_val_00019188.JPEG;lion, king of beasts, Panthera leo;449
ILSVRC2010_val_00019189.JPEG;accordion, piano accordion, squeeze box;500
ILSVRC2010_val_00019190.JPEG;mouse, computer mouse;533
ILSVRC2010_val_00019191.JPEG;china cabinet, china closet;804
ILSVRC2010_val_00019192.JPEG;laptop, laptop computer;572
ILSVRC2010_val_00019193.JPEG;pocketknife, pocket knife;613
ILSVRC2010_val_00019194.JPEG;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;685
ILSVRC2010_val_00019195.JPEG;roller coaster, big dipper, chute-the-chute;585
ILSVRC2010_val_00019196.JPEG;loggerhead, loggerhead turtle, Caretta caretta;451
ILSVRC2010_val_00019197.JPEG;Yorkshire terrier;362
ILSVRC2010_val_00019198.JPEG;red wolf, maned wolf, Canis rufus, Canis niger;439
ILSVRC2010_val_00019199.JPEG;masdevallia;168
ILSVRC2010_val_00019200.JPEG;silk tree, Albizia julibrissin, Albizzia julibrissin;197
ILSVRC2010_val_00019201.JPEG;pencil sharpener;645
ILSVRC2010_val_00019202.JPEG;pine, pine tree, true pine;237
ILSVRC2010_val_00019203.JPEG;library;833
ILSVRC2010_val_00019204.JPEG;mite;287
ILSVRC2010_val_00019205.JPEG;sock;949
ILSVRC2010_val_00019206.JPEG;French horn, horn;515
ILSVRC2010_val_00019207.JPEG;Dutch oven;991
ILSVRC2010_val_00019208.JPEG;lesser celandine, pilewort, Ranunculus ficaria;107
ILSVRC2010_val_00019209.JPEG;nipple;983
ILSVRC2010_val_00019210.JPEG;brick;771
ILSVRC2010_val_00019211.JPEG;litchi, litchi nut, litchee, lichi, leechee, lichee, lychee;31
ILSVRC2010_val_00019212.JPEG;fountain pen;649
ILSVRC2010_val_00019213.JPEG;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;669
ILSVRC2010_val_00019214.JPEG;wood rabbit, cottontail, cottontail rabbit;394
ILSVRC2010_val_00019215.JPEG;turban;947
ILSVRC2010_val_00019216.JPEG;accordion, piano accordion, squeeze box;500
ILSVRC2010_val_00019217.JPEG;bee;311
ILSVRC2010_val_00019218.JPEG;pencil;650
ILSVRC2010_val_00019219.JPEG;dam, dike, dyke;869
ILSVRC2010_val_00019220.JPEG;padlock;597
ILSVRC2010_val_00019221.JPEG;wardrobe, closet, press;820
ILSVRC2010_val_00019222.JPEG;African violet, Saintpaulia ionantha;187
ILSVRC2010_val_00019223.JPEG;brassiere, bra, bandeau;933
ILSVRC2010_val_00019224.JPEG;golden retriever;359
ILSVRC2010_val_00019225.JPEG;Chinese lantern;605
ILSVRC2010_val_00019226.JPEG;China tree, false dogwood, jaboncillo, chinaberry, Sapindus saponaria;232
ILSVRC2010_val_00019227.JPEG;thunder snake, worm snake, Carphophis amoenus;467
ILSVRC2010_val_00019228.JPEG;lab coat, laboratory coat;925
ILSVRC2010_val_00019229.JPEG;macaque;412
ILSVRC2010_val_00019230.JPEG;dingo, warrigal, warragal, Canis dingo;432
ILSVRC2010_val_00019231.JPEG;lipstick, lip rouge;772
ILSVRC2010_val_00019232.JPEG;jean, blue jean, denim;911
ILSVRC2010_val_00019233.JPEG;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;669
ILSVRC2010_val_00019234.JPEG;measuring cup;729
ILSVRC2010_val_00019235.JPEG;cheetah, chetah, Acinonyx jubatus;450
ILSVRC2010_val_00019236.JPEG;swab, swob, mop;641
ILSVRC2010_val_00019237.JPEG;holster;976
ILSVRC2010_val_00019238.JPEG;four-poster;801
ILSVRC2010_val_00019239.JPEG;Irish setter, red setter;357
ILSVRC2010_val_00019240.JPEG;alder, alder tree;211
ILSVRC2010_val_00019241.JPEG;cashew, cashew nut;96
ILSVRC2010_val_00019242.JPEG;harvester, reaper;575
ILSVRC2010_val_00019243.JPEG;coral fungus;268
ILSVRC2010_val_00019244.JPEG;damselfly;322
ILSVRC2010_val_00019245.JPEG;bow;557
ILSVRC2010_val_00019246.JPEG;weeping willow, Babylonian weeping willow, Salix babylonica;229
ILSVRC2010_val_00019247.JPEG;table-tennis table, ping-pong table, pingpong table;817
ILSVRC2010_val_00019248.JPEG;buttress, buttressing;878
ILSVRC2010_val_00019249.JPEG;proboscis monkey, Nasalis larvatus;409
ILSVRC2010_val_00019250.JPEG;cherry;24
ILSVRC2010_val_00019251.JPEG;mountain bike, all-terrain bike, off-roader;657
ILSVRC2010_val_00019252.JPEG;lesser celandine, pilewort, Ranunculus ficaria;107
ILSVRC2010_val_00019253.JPEG;passenger car, coach, carriage;659
ILSVRC2010_val_00019254.JPEG;moped;679
ILSVRC2010_val_00019255.JPEG;ground beetle, carabid beetle;304
ILSVRC2010_val_00019256.JPEG;caldron, cauldron;636
ILSVRC2010_val_00019257.JPEG;Pekinese, Pekingese, Peke;383
ILSVRC2010_val_00019258.JPEG;conch;337
ILSVRC2010_val_00019259.JPEG;balloon;780
ILSVRC2010_val_00019260.JPEG;silver maple, Acer saccharinum;254
ILSVRC2010_val_00019261.JPEG;greyhound;365
ILSVRC2010_val_00019262.JPEG;dusty miller, silver-lace, silver lace, Tanacetum ptarmiciflorum, Chrysanthemum ptarmiciflorum;134
ILSVRC2010_val_00019263.JPEG;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;417
ILSVRC2010_val_00019264.JPEG;brass, memorial tablet, plaque;865
ILSVRC2010_val_00019265.JPEG;wattle;195
ILSVRC2010_val_00019266.JPEG;garden spider, Aranea diademata;282
ILSVRC2010_val_00019267.JPEG;French horn, horn;515
ILSVRC2010_val_00019268.JPEG;honeycomb;877
ILSVRC2010_val_00019269.JPEG;jumper, pinafore, pinny;954
ILSVRC2010_val_00019270.JPEG;tabby, tabby cat;353
ILSVRC2010_val_00019271.JPEG;pencil sharpener;645
ILSVRC2010_val_00019272.JPEG;house of cards, cardhouse, card-house, cardcastle;861
ILSVRC2010_val_00019273.JPEG;pin oak, swamp oak, Quercus palustris;206
ILSVRC2010_val_00019274.JPEG;acorn;83
ILSVRC2010_val_00019275.JPEG;Brittany spaniel;358
ILSVRC2010_val_00019276.JPEG;striped bass, striper, Roccus saxatilis, rockfish;496
ILSVRC2010_val_00019277.JPEG;gorilla, Gorilla gorilla;399
ILSVRC2010_val_00019278.JPEG;beacon, lighthouse, beacon light, pharos;879
ILSVRC2010_val_00019279.JPEG;peanut, earthnut, goober, goober pea, groundnut, monkey nut;94
ILSVRC2010_val_00019280.JPEG;custard apple;26
ILSVRC2010_val_00019281.JPEG;quail;390
ILSVRC2010_val_00019282.JPEG;bathing cap, swimming cap;939
ILSVRC2010_val_00019283.JPEG;golfcart, golf cart;678
ILSVRC2010_val_00019284.JPEG;agaric;276
ILSVRC2010_val_00019285.JPEG;sundial;548
ILSVRC2010_val_00019286.JPEG;optical telescope;554
ILSVRC2010_val_00019287.JPEG;quail;390
ILSVRC2010_val_00019288.JPEG;ambulance;668
ILSVRC2010_val_00019289.JPEG;linden, linden tree, basswood, lime, lime tree;201
ILSVRC2010_val_00019290.JPEG;stingray;492
ILSVRC2010_val_00019291.JPEG;hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa;264
ILSVRC2010_val_00019292.JPEG;flatworm, platyhelminth;334
ILSVRC2010_val_00019293.JPEG;custard apple;26
ILSVRC2010_val_00019294.JPEG;pullover, slipover;926
ILSVRC2010_val_00019295.JPEG;silver maple, Acer saccharinum;254
ILSVRC2010_val_00019296.JPEG;jellyfish;331
ILSVRC2010_val_00019297.JPEG;crash helmet;936
ILSVRC2010_val_00019298.JPEG;armchair;811
ILSVRC2010_val_00019299.JPEG;Chinese lantern;605
ILSVRC2010_val_00019300.JPEG;golden shower tree, drumstick tree, purging cassia, pudding pipe tree, canafistola, canafistula, Cassia fistula;218
ILSVRC2010_val_00019301.JPEG;cliff, drop, drop-off;68
ILSVRC2010_val_00019302.JPEG;passenger car, coach, carriage;659
ILSVRC2010_val_00019303.JPEG;carton;724
ILSVRC2010_val_00019304.JPEG;vending machine;579
ILSVRC2010_val_00019305.JPEG;cicada, cicala;317
ILSVRC2010_val_00019306.JPEG;cannon;957
ILSVRC2010_val_00019307.JPEG;siamang, Hylobates syndactylus, Symphalangus syndactylus;400
ILSVRC2010_val_00019308.JPEG;knot;595
ILSVRC2010_val_00019309.JPEG;jersey, T-shirt, tee shirt;932
ILSVRC2010_val_00019310.JPEG;Scottish deerhound, deerhound;364
ILSVRC2010_val_00019311.JPEG;swab, swob, mop;641
ILSVRC2010_val_00019312.JPEG;Chinese lantern;605
ILSVRC2010_val_00019313.JPEG;timber wolf, grey wolf, gray wolf, Canis lupus;442
ILSVRC2010_val_00019314.JPEG;dita, dita bark, devil tree, Alstonia scholaris;199
ILSVRC2010_val_00019315.JPEG;laurel;239
ILSVRC2010_val_00019316.JPEG;bow tie, bow-tie, bowtie;917
ILSVRC2010_val_00019317.JPEG;bottlecap;982
ILSVRC2010_val_00019318.JPEG;obelisk;848
ILSVRC2010_val_00019319.JPEG;sulphur butterfly, sulfur butterfly;327
ILSVRC2010_val_00019320.JPEG;steam locomotive;666
ILSVRC2010_val_00019321.JPEG;brick;771
ILSVRC2010_val_00019322.JPEG;jack-o-lantern;606
ILSVRC2010_val_00019323.JPEG;currant;10
ILSVRC2010_val_00019324.JPEG;Chihuahua;384
ILSVRC2010_val_00019325.JPEG;gentian;182
ILSVRC2010_val_00019326.JPEG;alligator lizard;462
ILSVRC2010_val_00019327.JPEG;lemon;17
ILSVRC2010_val_00019328.JPEG;siamang, Hylobates syndactylus, Symphalangus syndactylus;400
ILSVRC2010_val_00019329.JPEG;downy birch, white birch, Betula pubescens;210
ILSVRC2010_val_00019330.JPEG;dendrobium;161
ILSVRC2010_val_00019331.JPEG;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;479
ILSVRC2010_val_00019332.JPEG;elderberry;29
ILSVRC2010_val_00019333.JPEG;obelisk;848
ILSVRC2010_val_00019334.JPEG;bridge, span;830
ILSVRC2010_val_00019335.JPEG;calla lily, calla, arum lily, Zantedeschia aethiopica;112
ILSVRC2010_val_00019336.JPEG;cyclamen, Cyclamen purpurascens;180
ILSVRC2010_val_00019337.JPEG;coconut, cocoanut;99
ILSVRC2010_val_00019338.JPEG;linden, linden tree, basswood, lime, lime tree;201
ILSVRC2010_val_00019339.JPEG;dogsled, dog sled, dog sleigh;794
ILSVRC2010_val_00019340.JPEG;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;433
ILSVRC2010_val_00019341.JPEG;coelogyne;157
ILSVRC2010_val_00019342.JPEG;barometer;538
ILSVRC2010_val_00019343.JPEG;recreational vehicle, RV, R.V.;686
ILSVRC2010_val_00019344.JPEG;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system;531
ILSVRC2010_val_00019345.JPEG;black-footed ferret, ferret, Mustela nigripes;422
ILSVRC2010_val_00019346.JPEG;mountain bike, all-terrain bike, off-roader;657
ILSVRC2010_val_00019347.JPEG;totem pole;849
ILSVRC2010_val_00019348.JPEG;brassiere, bra, bandeau;933
ILSVRC2010_val_00019349.JPEG;maze, labyrinth;828
ILSVRC2010_val_00019350.JPEG;reflex camera;755
ILSVRC2010_val_00019351.JPEG;water snake;473
ILSVRC2010_val_00019352.JPEG;New Zealand beech;203
ILSVRC2010_val_00019353.JPEG;litchi, litchi nut, litchee, lichi, leechee, lichee, lychee;31
ILSVRC2010_val_00019354.JPEG;Dutch elm, Ulmus hollandica;216
ILSVRC2010_val_00019355.JPEG;Primus stove, Primus;994
ILSVRC2010_val_00019356.JPEG;black widow, Latrodectus mactans;283
ILSVRC2010_val_00019357.JPEG;french fries, french-fried potatoes, fries, chips;1
ILSVRC2010_val_00019358.JPEG;lakeside, lakeshore;77
ILSVRC2010_val_00019359.JPEG;sleeping bag;701
ILSVRC2010_val_00019360.JPEG;barn spider, Araneus cavaticus;281
ILSVRC2010_val_00019361.JPEG;unicycle, monocycle;691
ILSVRC2010_val_00019362.JPEG;quill, quill pen;647
ILSVRC2010_val_00019363.JPEG;pink, garden pink;114
ILSVRC2010_val_00019364.JPEG;Chihuahua;384
ILSVRC2010_val_00019365.JPEG;logwood, logwood tree, campeachy, bloodwood tree, Haematoxylum campechianum;222
ILSVRC2010_val_00019366.JPEG;red fox, Vulpes vulpes;436
ILSVRC2010_val_00019367.JPEG;bonnet, poke bonnet;943
ILSVRC2010_val_00019368.JPEG;coral reef;76
ILSVRC2010_val_00019369.JPEG;grape;25
ILSVRC2010_val_00019370.JPEG;volleyball;751
ILSVRC2010_val_00019371.JPEG;pearly everlasting, cottonweed, Anaphalis margaritacea;131
ILSVRC2010_val_00019372.JPEG;hot plate, hotplate;988
ILSVRC2010_val_00019373.JPEG;ink bottle, inkpot;711
ILSVRC2010_val_00019374.JPEG;doormat, welcome mat;897
ILSVRC2010_val_00019375.JPEG;witch elm, wych elm, Ulmus glabra;215
ILSVRC2010_val_00019376.JPEG;drum, membranophone, tympan;504
ILSVRC2010_val_00019377.JPEG;seashore, coast, seacoast, sea-coast;78
ILSVRC2010_val_00019378.JPEG;titi, titi monkey;402
ILSVRC2010_val_00019379.JPEG;thermometer;542
ILSVRC2010_val_00019380.JPEG;coelogyne;157
ILSVRC2010_val_00019381.JPEG;elderberry;29
ILSVRC2010_val_00019382.JPEG;cranberry;9
ILSVRC2010_val_00019383.JPEG;hoopskirt, crinoline;920
ILSVRC2010_val_00019384.JPEG;damselfly;322
ILSVRC2010_val_00019385.JPEG;crutch;653
ILSVRC2010_val_00019386.JPEG;schooner;786
ILSVRC2010_val_00019387.JPEG;coral tree, erythrina;223
ILSVRC2010_val_00019388.JPEG;common newt, Triturus vulgaris;486
ILSVRC2010_val_00019389.JPEG;gourd;82
ILSVRC2010_val_00019390.JPEG;vine snake;474
ILSVRC2010_val_00019391.JPEG;New Zealand beech;203
ILSVRC2010_val_00019392.JPEG;weeping willow, Babylonian weeping willow, Salix babylonica;229
ILSVRC2010_val_00019393.JPEG;fishing rod, fishing pole;646
ILSVRC2010_val_00019394.JPEG;fancy dress, masquerade, masquerade costume;898
ILSVRC2010_val_00019395.JPEG;bath towel;884
ILSVRC2010_val_00019396.JPEG;weevil;307
ILSVRC2010_val_00019397.JPEG;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;702
ILSVRC2010_val_00019398.JPEG;Tibetan mastiff;382
ILSVRC2010_val_00019399.JPEG;fringed orchis, fringed orchid;165
ILSVRC2010_val_00019400.JPEG;pea;103
ILSVRC2010_val_00019401.JPEG;miniature poodle;370
ILSVRC2010_val_00019402.JPEG;barnacle, cirriped, cirripede;301
ILSVRC2010_val_00019403.JPEG;bean;93
ILSVRC2010_val_00019404.JPEG;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;466
ILSVRC2010_val_00019405.JPEG;coconut, cocoanut;99
ILSVRC2010_val_00019406.JPEG;cress;40
ILSVRC2010_val_00019407.JPEG;forklift;664
ILSVRC2010_val_00019408.JPEG;turban;947
ILSVRC2010_val_00019409.JPEG;achimenes, hot water plant;186
ILSVRC2010_val_00019410.JPEG;durian;27
ILSVRC2010_val_00019411.JPEG;grape;25
ILSVRC2010_val_00019412.JPEG;catamaran;787
ILSVRC2010_val_00019413.JPEG;flagpole, flagstaff;654
ILSVRC2010_val_00019414.JPEG;pendulum clock;546
ILSVRC2010_val_00019415.JPEG;begonia;183
ILSVRC2010_val_00019416.JPEG;wood-frog, wood frog, Rana sylvatica;480
ILSVRC2010_val_00019417.JPEG;candle, taper, wax light;603
ILSVRC2010_val_00019418.JPEG;Yorkshire terrier;362
ILSVRC2010_val_00019419.JPEG;jinrikisha, ricksha, rickshaw;693
ILSVRC2010_val_00019420.JPEG;puffball, true puffball;270
ILSVRC2010_val_00019421.JPEG;bearskin, busby, shako;944
ILSVRC2010_val_00019422.JPEG;leaf beetle, chrysomelid;306
ILSVRC2010_val_00019423.JPEG;agaric;276
ILSVRC2010_val_00019424.JPEG;Dutch oven;991
ILSVRC2010_val_00019425.JPEG;kit fox, Vulpes macrotis;435
ILSVRC2010_val_00019426.JPEG;mayfly, dayfly, shadfly;319
ILSVRC2010_val_00019427.JPEG;sandwort;113
ILSVRC2010_val_00019428.JPEG;parsnip;46
ILSVRC2010_val_00019429.JPEG;snail;338
ILSVRC2010_val_00019430.JPEG;Eskimo dog, husky;380
ILSVRC2010_val_00019431.JPEG;calypso, fairy-slipper, Calypso bulbosa;154
ILSVRC2010_val_00019432.JPEG;Dungeness crab, Cancer magister;292
ILSVRC2010_val_00019433.JPEG;ladys slipper, lady-slipper, ladies slipper, slipper orchid;159
ILSVRC2010_val_00019434.JPEG;sandal;888
ILSVRC2010_val_00019435.JPEG;white wolf, Arctic wolf, Canis lupus tundrarum;441
ILSVRC2010_val_00019436.JPEG;Arctic fox, white fox, Alopex lagopus;438
ILSVRC2010_val_00019437.JPEG;rubber eraser, rubber, pencil eraser;644
ILSVRC2010_val_00019438.JPEG;camcorder;760
ILSVRC2010_val_00019439.JPEG;grand piano, grand;501
ILSVRC2010_val_00019440.JPEG;centipede;288
ILSVRC2010_val_00019441.JPEG;cliff, drop, drop-off;68
ILSVRC2010_val_00019442.JPEG;pullover, slipover;926
ILSVRC2010_val_00019443.JPEG;jeep, landrover;672
ILSVRC2010_val_00019444.JPEG;thimble;698
ILSVRC2010_val_00019445.JPEG;tobacco shop, tobacconist shop, tobacconist;858
ILSVRC2010_val_00019446.JPEG;trimaran;788
ILSVRC2010_val_00019447.JPEG;cowrie, cowry;341
ILSVRC2010_val_00019448.JPEG;macaque;412
ILSVRC2010_val_00019449.JPEG;dogsled, dog sled, dog sleigh;794
ILSVRC2010_val_00019450.JPEG;sleeping bag;701
ILSVRC2010_val_00019451.JPEG;plum;19
ILSVRC2010_val_00019452.JPEG;sleeping bag;701
ILSVRC2010_val_00019453.JPEG;web site, website, internet site, site;574
ILSVRC2010_val_00019454.JPEG;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;303
ILSVRC2010_val_00019455.JPEG;suit, suit of clothes;910
ILSVRC2010_val_00019456.JPEG;monarch, monarch butterfly, milkweed butterfly, Danaus plexippus;325
ILSVRC2010_val_00019457.JPEG;streptocarpus;188
ILSVRC2010_val_00019458.JPEG;dumbbell;740
ILSVRC2010_val_00019459.JPEG;measuring cup;729
ILSVRC2010_val_00019460.JPEG;jigsaw puzzle;745
ILSVRC2010_val_00019461.JPEG;leopard, Panthera pardus;447
ILSVRC2010_val_00019462.JPEG;cyclamen, Cyclamen purpurascens;180
ILSVRC2010_val_00019463.JPEG;park bench;809
ILSVRC2010_val_00019464.JPEG;sundial;548
ILSVRC2010_val_00019465.JPEG;chickpea, garbanzo;37
ILSVRC2010_val_00019466.JPEG;trombone;516
ILSVRC2010_val_00019467.JPEG;unicycle, monocycle;691
ILSVRC2010_val_00019468.JPEG;drum, membranophone, tympan;504
ILSVRC2010_val_00019469.JPEG;tansy, golden buttons, scented fern, Tanacetum vulgare;135
ILSVRC2010_val_00019470.JPEG;Oregon maple, big-leaf maple, Acer macrophyllum;255
ILSVRC2010_val_00019471.JPEG;trackball;535
ILSVRC2010_val_00019472.JPEG;bicycle-built-for-two, tandem bicycle, tandem;656
ILSVRC2010_val_00019473.JPEG;ground beetle, carabid beetle;304
ILSVRC2010_val_00019474.JPEG;bell;524
ILSVRC2010_val_00019475.JPEG;alder, alder tree;211
ILSVRC2010_val_00019476.JPEG;theater curtain, theatre curtain;823
